MES;CLIENTE;NRO_VEC_COB;PDPs_ROTAS;ESTADO_PDP;NRO_CUOTAS;MES_0;MES_1;MES_2;FECHALLAMADA;HORA;DEUDA_TOTAL;ESTATUS;ACTIVACION;MORA;TIPOCONTACTO
201402;C00272;;0;0;>48;536.14;0.0;0.0;06/02/2014;7.0;34399.2;BT;2013.0;1.0;COEF
201402;C00273;<=10;0;0;>48;1479.94;479.95;479.95;28/02/2014;8.0;75634.7;BT;2013.0;1.0;CNE
201402;C00274;<=10;0;0;<=24;212.58;0.0;;03/02/2014;12.0;2916.74;BT;2013.0;1.0;COEF
201402;C00275;<=10;0;0;>48;260.15;260.15;260.34;07/02/2014;8.0;5763.22;BT;2013.0;1.0;COEF
201402;C00276;<=10;0;0;<24, 48];180.38;0.0;0.0;10/02/2014;12.0;18446.4;BT;2013.0;1.0;COEF
201402;C00277;>10;0;0;<24, 48];230.21;222.6;38.62;11/02/2014;12.0;1220.26;BT;2011.0;1.0;CNE
201402;C00278;>10;0;0;<24, 48];424.95;424.47;424.44;26/02/2014;17.0;10245.9;BT;2012.0;1.0;CNE
201402;C00279;<=10;0;0;<=24;165.79;0.0;0.0;05/02/2014;11.0;1743.65;BT;2013.0;1.0;CNE
201402;C00280;>10;0;0;>48;22.7;0.0;0.0;06/02/2014;18.0;2836.26;BT;2011.0;1.0;COEF
201402;C00281;>10;>0;0;<24, 48];1264.28;0.0;0.0;12/02/2014;12.0;7452.32;BT;2012.0;0.0;CNE
201402;C00282;>10;>0;1;<24, 48];316.87;639.86;645.23;21/02/2014;19.0;5613.95;BT;2013.0;1.0;CNE
201402;C00284;;0;0;>48;104.81;326.34;376.9;03/02/2014;15.0;793.19;BT;2010.0;1.0;COEF
201402;C00285;<=10;0;0;;1786.59;1242.92;1242.92;11/02/2014;14.0;22110.5;BT;2012.0;1.0;CNE
201402;C00286;>10;0;0;<24, 48];1264.69;0.0;;13/02/2014;8.0;7348.21;BT;2011.0;0.0;CNE
201402;C00289;<=10;0;0;<24, 48];415.36;624.75;835.69;07/02/2014;12.0;3646.5;BT;2012.0;0.0;CNE
201402;C00290;<=10;0;0;<=24;975.05;0.0;0.0;14/02/2014;18.0;975.59;BT;2014.0;1.0;COEF
201402;C00291;<=10;0;0;<=24;115.44;0.0;;05/02/2014;9.0;1844.68;BT;2013.0;1.0;COEF
201402;C00292;;0;0;<24, 48];135.98;0.0;136.36;13/02/2014;14.0;3461.2;BT;2013.0;1.0;CNE
201402;C00293;;>0;0;<=24;597.34;798.73;0.0;26/02/2014;16.0;2982.54;BT;2013.0;0.0;COEF
201402;C00297;<=10;0;0;<24, 48];646.44;0.0;0.0;06/02/2014;8.0;12406.2;BT;2012.0;1.0;COEF
201402;C00298;>10;0;0;<24, 48];363.79;361.05;0.0;04/02/2014;16.0;2632.92;BT;2011.0;1.0;CNE
201402;C00299;>10;>0;1;>48;1747.71;0.0;0.0;11/02/2014;7.0;19667.6;BT;2012.0;0.0;CNE
201402;C00300;;0;0;<24, 48];367.05;949.46;951.11;24/02/2014;15.0;9735.06;BT;2011.0;1.0;CNE
201402;C00301;>10;0;0;<24, 48];160.98;169.77;140.77;14/02/2014;11.0;2015.24;BT;2011.0;1.0;CNE
201402;C00302;>10;0;0;>48;363.94;365.39;0.0;17/02/2014;7.0;6167.04;BT;2011.0;1.0;CNE
201402;C00304;<=10;0;0;<24, 48];1377.27;0.0;0.0;06/02/2014;11.0;12072.6;BT;2013.0;0.0;CNE
201402;C00308;<=10;0;0;<24, 48];658.55;738.27;693.3;10/02/2014;16.0;6950.82;BT;2011.0;1.0;CNE
201402;C00309;<=10;>0;0;>48;3742.2;0.0;0.0;11/02/2014;7.0;41434.3;BT;2013.0;0.0;CNE
201402;C00310;;0;0;>48;840.58;0.0;0.0;03/02/2014;9.0;25173.7;BT;2013.0;1.0;COEF
201402;C00311;>10;>0;0;<24, 48];2608.04;2619.83;0.0;26/02/2014;14.0;64117.8;BT;2012.0;1.0;CNE
201402;C00312;<=10;0;0;<24, 48];236.03;76.41;217.48;18/02/2014;11.0;4046.54;BT;2012.0;1.0;CNE
201402;C00313;<=10;0;0;<24, 48];115.74;0.0;0.0;03/02/2014;12.0;5259.07;BT;2013.0;1.0;COEF
201402;C00315;<=10;0;0;<24, 48];1320.33;113.84;16.49;05/02/2014;17.0;43530.7;BT;2013.0;1.0;COEF
201402;C00316;<=10;>0;1;>48;550.65;0.0;0.0;13/02/2014;16.0;58166.8;BT;2011.0;1.0;COEF
201402;C00317;;0;0;<24, 48];127.23;220.38;0.0;06/02/2014;8.0;3852.23;BT;2012.0;1.0;COEF
201402;C00318;<=10;0;0;<24, 48];300.05;0.0;;07/02/2014;10.0;6817.22;BT;2011.0;1.0;COEF
201402;C00320;<=10;0;0;;764.25;0.0;0.0;04/02/2014;10.0;6693.98;BT;2012.0;0.0;CNE
201402;C00321;<=10;0;0;<=24;178.67;0.0;0.0;12/02/2014;7.0;1474.97;BT;2012.0;1.0;COEF
201402;C00322;;0;0;>48;342.35;0.0;347.68;04/02/2014;15.0;5837.84;BT;2011.0;1.0;CNE
201402;C00323;<=10;0;0;;765.07;482.19;34.81;17/02/2014;13.0;8489.96;BT;2013.0;0.0;CNE
201402;C00324;>10;0;0;>48;44.53;50.25;56.72;17/02/2014;11.0;5632.44;BT;2012.0;1.0;CNE
201402;C00325;>10;0;0;<24, 48];2191.63;615.1;1204.94;18/02/2014;15.0;23339.8;BT;2012.0;0.0;CNE
201402;C00327;<=10;0;0;<24, 48];554.13;553.93;557.33;18/02/2014;13.0;15171.3;BT;2012.0;1.0;CNE
201402;C00328;>10;>0;0;<24, 48];3345.78;0.0;3432.44;20/02/2014;11.0;17773.5;BT;2012.0;0.0;COEF
201402;C00329;<=10;0;0;<24, 48];233.16;0.0;0.0;28/02/2014;9.0;79695.9;BT;2013.0;1.0;CNE
201402;C00330;<=10;0;0;>48;637.44;630.72;632.22;14/02/2014;7.0;15281.5;BT;2013.0;1.0;CNE
201402;C00331;;0;0;<24, 48];1538.28;1025.32;0.0;28/02/2014;11.0;2633.15;BT;2011.0;0.0;CNE
201402;C00333;;0;0;<24, 48];587.06;353.83;184.15;14/02/2014;10.0;15106.8;BT;2012.0;1.0;CNE
201402;C00334;<=10;0;0;<24, 48];236.03;0.0;437.4;03/02/2014;11.0;15373.5;BT;2013.0;1.0;COEF
201402;C00335;>10;>0;1;<24, 48];480.27;480.3;0.0;12/02/2014;9.0;7580.3;BT;2012.0;1.0;COEF
201402;C00336;<=10;0;0;>48;367.46;0.0;0.0;04/02/2014;16.0;17551.9;BT;2013.0;1.0;CNE
201402;C00337;;0;0;<=24;570.67;457.21;165.0;20/02/2014;14.0;569.34;BT;2012.0;1.0;CNE
201402;C00338;>10;0;0;<24, 48];189.22;374.68;0.0;17/02/2014;7.0;3732.35;BT;2012.0;1.0;COEF
201402;C00339;<=10;0;0;<=24;91.47;0.0;0.0;12/02/2014;12.0;1543.75;BT;2013.0;1.0;CNE
201402;C00340;<=10;>0;0;<24, 48];634.42;0.0;0.0;20/02/2014;19.0;5593.23;BT;2012.0;0.0;COEF
201402;C00342;<=10;0;0;;599.77;0.0;0.0;10/02/2014;19.0;20164.6;BT;2012.0;1.0;COEF
201402;C00343;>10;0;0;<24, 48];767.75;363.45;509.06;12/02/2014;13.0;20181.7;BT;2012.0;1.0;CNE
201402;C00344;;>0;0;<24, 48];544.64;88.57;359.05;19/02/2014;10.0;1539.75;BT;2010.0;0.0;CNE
201402;C00346;;0;0;<24, 48];570.64;0.0;0.0;13/02/2014;11.0;5817.88;BT;2013.0;0.0;COEF
201402;C00348;>10;0;0;>48;613.51;618.19;0.0;03/02/2014;9.0;13542.2;BT;2012.0;1.0;COEF
201402;C00350;<=10;>0;0;>48;1556.68;0.0;0.0;19/02/2014;8.0;29089.0;BT;2011.0;1.0;COEF
201402;C00351;;0;0;>48;1688.73;3456.23;5243.34;26/02/2014;11.0;58944.7;BT;2012.0;1.0;CNE
201402;C00352;<=10;0;0;<24, 48];285.19;285.89;823.42;04/02/2014;9.0;11319.9;BT;2013.0;1.0;CNE
201402;C00353;>10;0;0;>48;1185.7;0.0;0.0;05/02/2014;16.0;12395.0;BT;2011.0;0.0;CNE
201402;C00354;>10;0;0;<=24;329.95;0.0;0.0;21/02/2014;14.0;3014.88;BT;2012.0;1.0;CNE
201402;C00355;<=10;0;0;<=24;239.9;0.0;0.0;03/02/2014;13.0;2717.83;BT;2013.0;1.0;COEF
201402;C00356;<=10;0;0;<24, 48];157.34;232.26;233.45;03/02/2014;14.0;5870.3;BT;2012.0;1.0;COEF
201402;C00357;<=10;0;0;<=24;66.74;0.0;0.0;06/02/2014;15.0;1852.37;BT;2013.0;1.0;CNE
201402;C00358;>10;>0;0;<24, 48];772.14;1578.54;0.0;10/02/2014;19.0;13160.9;BT;2012.0;1.0;COEF
201402;C00359;>10;0;0;<24, 48];487.84;493.57;0.0;06/02/2014;10.0;6692.74;BT;2011.0;1.0;CNE
201402;C00360;>10;0;0;<24, 48];232.34;258.43;539.67;04/02/2014;9.0;20661.0;BT;2012.0;1.0;CNE
201402;C00362;;0;0;>48;141.5;258.2;;03/02/2014;8.0;62537.4;BT;2013.0;1.0;CNE
201402;C00364;>10;0;0;;122.23;62.91;0.0;21/02/2014;11.0;11274.0;BT;2011.0;1.0;CNE
201402;C00365;>10;>0;1;<24, 48];1676.32;1682.29;0.0;04/02/2014;17.0;1634.18;BT;2010.0;0.0;CNE
201402;C00366;<=10;0;0;<24, 48];108.9;0.0;0.0;03/02/2014;11.0;2029.72;BT;2013.0;1.0;COEF
201402;C00368;<=10;0;0;>48;431.71;0.0;0.0;04/02/2014;7.0;17062.6;BT;2013.0;1.0;COEF
201402;C00369;<=10;>0;0;<24, 48];1061.0;1060.04;1056.79;11/02/2014;16.0;6914.38;BT;2013.0;0.0;CNE
201402;C00370;<=10;0;0;<24, 48];28.79;444.98;51.02;17/02/2014;9.0;7393.86;BT;2013.0;1.0;COEF
201402;C00371;<=10;0;0;<24, 48];1096.16;655.7;1762.02;24/02/2014;11.0;32626.1;BT;2013.0;1.0;COEF
201402;C00372;<=10;0;0;<24, 48];254.35;33.51;0.0;26/02/2014;9.0;2903.84;BT;2012.0;1.0;CNE
201402;C00373;;0;0;>48;852.63;0.0;0.0;07/02/2014;11.0;38558.5;BT;2012.0;0.0;CNE
201402;C00374;;>0;0;>48;1183.24;582.45;582.39;12/02/2014;10.0;13322.5;BT;2012.0;0.0;CNE
201402;C00375;>10;>0;1;>48;438.25;0.0;0.0;11/02/2014;10.0;6063.18;BT;2011.0;1.0;CNE
201402;C00376;>10;0;0;<24, 48];936.47;1877.59;0.0;14/02/2014;13.0;20946.1;BT;2012.0;1.0;CNE
201402;C00377;<=10;0;0;<24, 48];394.12;408.44;171.57;04/02/2014;14.0;8010.62;BT;2013.0;1.0;COEF
201402;C00379;;0;0;<24, 48];678.69;0.0;0.0;21/02/2014;10.0;679.62;BT;2011.0;1.0;CNE
201402;C00380;<=10;0;0;<24, 48];508.55;252.02;506.23;06/02/2014;13.0;10671.1;BT;2012.0;1.0;CNE
201402;C00381;>10;0;0;<=24;533.08;806.4;1083.2;05/02/2014;10.0;2237.87;BT;2012.0;0.0;CNE
201402;C00382;>10;0;0;<24, 48];99.71;0.0;0.0;24/02/2014;10.0;1201.78;BT;2011.0;1.0;COEF
201402;C00383;>10;0;0;<24, 48];592.56;0.0;;04/02/2014;10.0;5278.81;BT;2010.0;1.0;COEF
201402;C00385;;0;0;<24, 48];336.38;0.0;0.0;03/02/2014;14.0;1591.12;BT;2011.0;1.0;COEF
201402;C00386;>10;0;0;<24, 48];458.2;688.31;688.31;04/02/2014;18.0;2615.13;BT;2011.0;0.0;COEF
201402;C00387;<=10;>0;0;<24, 48];724.24;480.56;585.09;05/02/2014;8.0;16131.9;BT;2012.0;0.0;COEF
201402;C00388;;0;0;<24, 48];114.7;0.0;;06/02/2014;14.0;2933.64;BT;2013.0;1.0;COEF
201402;C00390;>10;>0;1;<24, 48];838.9;840.41;0.0;14/02/2014;20.0;20104.7;BT;2012.0;1.0;CNE
201402;C00392;;0;0;<24, 48];232.44;277.42;323.54;03/02/2014;13.0;8030.62;BT;2013.0;1.0;CNE
201402;C00394;>10;>0;0;>48;825.19;0.0;0.0;14/02/2014;20.0;6746.34;BT;2012.0;0.0;COEF
201402;C00395;<=10;0;0;<24, 48];812.29;0.0;0.0;17/02/2014;7.0;5335.16;BT;2012.0;0.0;CNE
201402;C00396;<=10;>0;0;<24, 48];1030.04;0.0;0.0;18/02/2014;14.0;33600.2;BT;2013.0;1.0;COEF
201402;C00397;<=10;0;0;<24, 48];889.55;2.95;;13/02/2014;12.0;24531.0;BT;2013.0;1.0;CNE
201402;C00398;<=10;0;0;<24, 48];1094.54;0.0;0.0;21/02/2014;18.0;8903.82;BT;2013.0;0.0;CNE
201402;C00399;>10;0;0;<24, 48];284.93;489.9;504.41;10/02/2014;14.0;3101.43;BT;2011.0;1.0;COEF
201402;C00400;<=10;0;0;<24, 48];826.5;1177.42;2019.56;06/02/2014;14.0;19197.5;BT;2013.0;1.0;CNE
201402;C00401;;>0;0;<24, 48];676.08;685.32;685.32;13/02/2014;9.0;11969.0;BT;2012.0;1.0;CNE
201402;C00402;;0;0;<24, 48];321.77;0.22;0.22;21/02/2014;20.0;4232.0;BT;2012.0;1.0;CNE
201402;C00403;<=10;0;0;>48;1259.15;0.0;;03/02/2014;14.0;63131.1;BT;2012.0;1.0;COEF
201402;C00404;<=10;0;0;<24, 48];117.93;62.36;150.4;12/02/2014;9.0;7733.54;BT;2013.0;1.0;CNE
201402;C00406;<=10;0;0;>48;115.36;116.06;109.83;07/02/2014;10.0;2854.91;BT;2013.0;1.0;CNE
201402;C00409;<=10;0;0;<=24;32.15;0.0;0.0;03/02/2014;12.0;1780.75;BT;2012.0;1.0;CNE
201402;C00410;<=10;>0;0;<24, 48];356.93;536.62;536.62;13/02/2014;13.0;3539.79;BT;2013.0;0.0;CNE
201402;C00411;<=10;0;0;<=24;82.13;0.0;146.26;07/02/2014;10.0;2687.45;BT;2013.0;1.0;CNE
201402;C00412;;0;0;<24, 48];674.78;0.0;0.0;18/02/2014;13.0;10412.4;BT;2013.0;0.0;COEF
201402;C00413;<=10;0;0;<=24;2971.69;9.89;0.0;03/02/2014;17.0;37225.1;BT;2013.0;1.0;CNE
201402;C00415;<=10;0;0;<24, 48];365.93;366.22;;04/02/2014;16.0;1073.23;BT;2010.0;1.0;CNE
201402;C00416;<=10;0;0;>48;972.05;0.0;0.0;04/02/2014;8.0;19113.7;BT;2011.0;1.0;COEF
201402;C00418;<=10;0;0;;263.81;0.71;0.0;04/02/2014;8.0;1368.74;BT;2011.0;0.0;CNE
201402;C00419;<=10;0;0;>48;890.73;1790.44;0.0;12/02/2014;13.0;22276.9;BT;2013.0;1.0;CNE
201402;C00420;;0;0;<24, 48];508.37;517.19;;03/02/2014;17.0;8667.53;BT;2011.0;1.0;COEF
201402;C00421;;0;0;<24, 48];273.86;0.0;;18/02/2014;15.0;2880.2;BT;2012.0;1.0;CNE
201402;C00422;<=10;0;0;;254.4;0.0;0.0;13/02/2014;17.0;992.02;BT;2011.0;1.0;CNE
201402;C00423;<=10;>0;0;<24, 48];4387.11;0.0;0.0;03/02/2014;18.0;35678.6;BT;2012.0;0.0;CNE
201402;C00424;;0;0;<24, 48];135.69;0.0;0.0;03/02/2014;16.0;18155.7;BT;2013.0;1.0;CNE
201402;C00425;<=10;0;0;<24, 48];310.44;0.0;0.0;21/02/2014;7.0;7036.6;BT;2013.0;1.0;COEF
201402;C00426;;>0;0;>48;382.89;787.19;388.4;24/02/2014;15.0;11415.6;BT;2013.0;1.0;COEF
201402;C00427;>10;0;0;>48;780.26;958.1;880.35;06/02/2014;12.0;55337.5;BT;2012.0;1.0;CNE
201402;C00428;<=10;0;0;<24, 48];108.76;0.0;;10/02/2014;10.0;5306.4;BT;2013.0;1.0;CNE
201402;C00429;<=10;>0;0;>48;440.4;0.0;0.0;21/02/2014;19.0;13341.2;BT;2013.0;1.0;COEF
201402;C00430;;0;0;<24, 48];462.85;0.0;0.0;06/02/2014;9.0;5403.23;BT;2013.0;0.0;COEF
201402;C00431;>10;0;0;<24, 48];309.72;0.5;0.0;26/02/2014;19.0;5048.53;BT;2012.0;1.0;CNE
201402;C00432;<=10;0;0;>48;1468.85;14.56;1457.48;03/02/2014;10.0;47750.7;BT;2012.0;1.0;CNE
201402;C00433;<=10;0;0;<24, 48];240.76;240.96;0.0;03/02/2014;12.0;1887.78;BT;2011.0;1.0;COEF
201402;C00434;;0;0;;588.84;0.43;589.19;03/02/2014;8.0;4540.78;BT;2011.0;1.0;COEF
201402;C00435;<=10;>0;0;>48;2371.28;3362.27;0.0;20/02/2014;8.0;23206.3;BT;2012.0;0.0;CNE
201402;C00436;>10;0;0;<24, 48];243.33;487.41;734.38;18/02/2014;10.0;2804.43;BT;2012.0;1.0;CNE
201402;C00437;;0;0;<24, 48];251.82;0.0;251.41;18/02/2014;17.0;4887.06;BT;2013.0;1.0;CNE
201402;C00438;<=10;>0;0;<24, 48];612.71;305.21;766.0;24/02/2014;7.0;1290.15;BT;2011.0;0.0;CNE
201402;C00439;<=10;0;0;>48;324.31;0.0;0.0;10/02/2014;14.0;8783.67;BT;2013.0;1.0;CNE
201402;C00440;<=10;0;0;>48;165.97;0.0;0.0;19/02/2014;15.0;17483.9;BT;2013.0;1.0;CNE
201402;C00442;<=10;>0;0;>48;178.62;0.0;330.82;12/02/2014;10.0;7830.16;BT;2013.0;1.0;COEF
201402;C00443;<=10;0;0;<24, 48];128.49;0.0;0.0;07/02/2014;16.0;3022.78;BT;2013.0;1.0;CNE
201402;C00444;<=10;0;0;<24, 48];1024.51;2226.85;1203.38;18/02/2014;16.0;34530.6;BT;2013.0;1.0;CNE
201402;C00445;>10;0;0;>48;1500.75;0.0;;04/02/2014;15.0;47246.0;BT;2012.0;1.0;CNE
201402;C00448;<=10;0;0;<24, 48];97.97;308.86;312.91;03/02/2014;12.0;27129.2;BT;2013.0;1.0;COEF
201402;C00449;>10;0;0;<24, 48];739.32;740.13;;03/02/2014;12.0;17048.0;BT;2012.0;1.0;CNE
201402;C00450;;0;0;<24, 48];545.55;0.0;;11/02/2014;17.0;9845.34;BT;2011.0;1.0;COEF
201402;C00451;>10;0;0;<24, 48];271.37;0.0;;07/02/2014;13.0;14643.7;BT;2012.0;1.0;CNE
201402;C00452;<=10;0;0;>48;361.99;0.0;301.06;03/02/2014;15.0;10902.8;BT;2013.0;1.0;COEF
201402;C00453;<=10;>0;0;<24, 48];225.56;451.81;449.29;26/02/2014;9.0;3779.86;BT;2012.0;1.0;CNE
201402;C00454;<=10;0;0;<24, 48];316.67;0.0;0.0;03/02/2014;14.0;2576.16;BT;2011.0;1.0;CNE
201402;C00455;<=10;0;0;>48;2149.33;0.0;0.0;04/02/2014;7.0;21102.3;BT;2012.0;0.0;CNE
201402;C00456;>10;>0;0;<24, 48];965.82;0.0;0.0;12/02/2014;19.0;2888.07;BT;2010.0;0.0;CNE
201402;C00457;>10;0;0;<24, 48];242.03;0.0;1962.63;03/02/2014;16.0;32257.2;BT;2012.0;1.0;COEF
201402;C00460;;0;0;<24, 48];574.26;190.73;;11/02/2014;14.0;2943.04;BT;2011.0;0.0;CNE
201402;C00462;>10;>0;0;<24, 48];2176.63;0.0;;28/02/2014;8.0;22296.5;BT;2011.0;0.0;COEF
201402;C00463;<=10;>0;0;<24, 48];1414.43;0.0;0.0;10/02/2014;13.0;15930.3;BT;2012.0;0.0;CNE
201402;C00464;<=10;0;0;<=24;1284.69;0.0;0.0;05/02/2014;9.0;19197.1;BT;2013.0;1.0;COEF
201402;C00465;<=10;>0;0;<24, 48];1066.75;0.0;0.0;04/02/2014;14.0;10520.8;BT;2013.0;0.0;CNE
201402;C00467;<=10;0;0;;249.29;241.49;236.18;03/02/2014;13.0;4549.39;BT;2013.0;1.0;COEF
201402;C00468;<=10;0;0;<24, 48];557.63;307.6;2.29;04/02/2014;13.0;16380.4;BT;2012.0;1.0;COEF
201402;C00469;>10;0;0;<24, 48];177.22;177.69;355.85;25/02/2014;9.0;1004.54;BT;2011.0;1.0;CNE
201402;C00472;<=10;0;0;<24, 48];231.83;0.0;231.85;20/02/2014;9.0;5737.77;BT;2013.0;1.0;CNE
201402;C00473;>10;0;0;>48;313.88;0.0;0.0;21/02/2014;9.0;8982.98;BT;2011.0;1.0;CNE
201402;C00474;<=10;>0;0;<24, 48];847.28;1699.43;2561.64;21/02/2014;7.0;16486.4;BT;2012.0;1.0;COEF
201402;C00476;>10;0;0;>48;504.67;0.0;0.0;17/02/2014;14.0;8950.87;BT;2011.0;1.0;CNE
201402;C00477;>10;0;0;<24, 48];544.12;0.0;0.0;03/02/2014;9.0;6054.33;BT;2011.0;1.0;CNE
201402;C00478;;0;0;>48;343.54;244.43;588.79;28/02/2014;9.0;8516.9;BT;2013.0;1.0;CNE
201402;C00479;>10;>0;0;<24, 48];1025.4;1008.33;2046.9;25/02/2014;15.0;19176.0;BT;2012.0;1.0;COEF
201402;C00481;;0;0;>48;1997.11;1979.67;1979.67;18/02/2014;10.0;79489.0;BT;2013.0;1.0;CNE
201402;C00483;<=10;>0;0;<24, 48];838.15;414.26;833.86;26/02/2014;20.0;9279.25;BT;2013.0;0.0;CNE
201402;C00486;;0;0;>48;927.1;0.0;0.0;04/02/2014;13.0;18988.6;BT;2011.0;1.0;COEF
201402;C00488;>10;0;0;<24, 48];275.81;272.0;548.65;28/02/2014;16.0;1344.44;BT;2011.0;1.0;CNE
201402;C00490;;0;0;<24, 48];1023.53;2056.23;1036.0;25/02/2014;11.0;19387.6;BT;2011.0;1.0;CNE
201402;C00493;>10;0;0;<24, 48];1568.41;0.0;0.0;20/02/2014;15.0;23078.6;BT;2012.0;1.0;COEF
201402;C00494;>10;0;0;<24, 48];207.39;445.07;0.0;27/02/2014;11.0;9483.94;BT;2012.0;1.0;CNE
201402;C00496;;>0;1;<24, 48];245.92;48.19;225.77;21/02/2014;15.0;6921.28;BT;2013.0;1.0;CNE
201402;C00498;<=10;0;0;<24, 48];140.68;229.9;270.26;07/02/2014;7.0;9776.0;BT;2012.0;1.0;COEF
201402;C00500;>10;0;0;<24, 48];1455.74;1558.49;0.0;10/02/2014;14.0;2918.27;BT;2011.0;1.0;COEF
201402;C00501;>10;>0;0;<24, 48];440.57;11.6;0.0;18/02/2014;16.0;5696.02;BT;2011.0;1.0;COEF
201402;C00503;<=10;0;0;<24, 48];841.71;0.0;0.0;03/02/2014;10.0;15263.2;BT;2012.0;1.0;CNE
201402;C00505;<=10;0;0;<=24;875.23;0.0;0.0;24/02/2014;18.0;874.27;BT;2014.0;1.0;CNE
201402;C00506;<=10;0;0;<24, 48];811.74;0.0;0.0;06/02/2014;8.0;20445.9;BT;2013.0;1.0;COEF
201402;C00507;;0;0;>48;252.67;449.4;0.0;10/02/2014;12.0;14301.2;BT;2011.0;1.0;COEF
201402;C00508;>10;0;0;;52.32;1040.14;164.05;04/02/2014;16.0;2755.77;BT;2012.0;1.0;CNE
201402;C00509;;0;0;<24, 48];56.14;0.0;0.0;07/02/2014;7.0;3689.61;BT;2013.0;1.0;CNE
201402;C00510;<=10;0;0;>48;2799.97;0.0;;03/02/2014;11.0;19437.4;BT;2012.0;0.0;CNE
201402;C00514;<=10;0;0;>48;169.21;0.0;66.67;17/02/2014;8.0;10070.9;BT;2012.0;1.0;CNE
201402;C00517;;0;0;<24, 48];729.61;0.0;;24/02/2014;15.0;12241.0;BT;2012.0;1.0;CNE
201402;C00518;>10;0;0;<24, 48];308.65;0.0;0.0;03/02/2014;11.0;623.06;BT;2011.0;1.0;CNE
201402;C00519;;0;0;>48;122.87;49.8;141.74;11/02/2014;15.0;9561.76;BT;2012.0;1.0;CNE
201402;C00520;;0;0;>48;311.56;311.37;0.0;20/02/2014;7.0;4184.26;BT;2011.0;1.0;CNE
201402;C00522;;0;0;<24, 48];158.23;174.15;162.74;10/02/2014;11.0;4208.82;BT;2012.0;1.0;CNE
201402;C00523;<=10;0;0;<=24;132.21;0.0;0.0;03/02/2014;15.0;1899.59;BT;2012.0;1.0;CNE
201402;C00524;>10;0;0;<24, 48];147.61;144.72;141.59;20/02/2014;10.0;1237.62;BT;2010.0;1.0;CNE
201402;C00526;;0;0;;535.64;0.42;536.31;21/02/2014;15.0;10602.1;BT;2012.0;1.0;CNE
201402;C00527;<=10;0;0;<24, 48];184.24;194.52;255.37;03/02/2014;16.0;5465.85;BT;2013.0;1.0;COEF
201402;C00529;<=10;0;0;<24, 48];250.21;250.66;;04/02/2014;7.0;3690.17;BT;2012.0;1.0;CNE
201402;C00530;<=10;0;0;<24, 48];806.89;807.41;808.62;05/02/2014;7.0;18299.5;BT;2013.0;1.0;CNE
201402;C00533;<=10;0;0;>48;418.15;0.0;0.0;04/02/2014;9.0;656.67;BT;2012.0;1.0;COEF
201402;C00534;<=10;0;0;;28.6;0.0;0.0;03/02/2014;12.0;23707.3;BT;2013.0;1.0;COEF
201402;C00536;<=10;0;0;<24, 48];1030.04;2062.52;3104.88;12/02/2014;15.0;32307.0;BT;2013.0;1.0;CNE
201402;C00537;>10;0;0;>48;903.68;1814.56;906.38;20/02/2014;15.0;15665.9;BT;2011.0;1.0;COEF
201402;C00538;<=10;0;0;<24, 48];567.0;211.69;0.0;05/02/2014;7.0;24319.7;BT;2013.0;1.0;CNE
201402;C00541;>10;0;0;>48;400.14;0.0;362.89;04/02/2014;8.0;12403.0;BT;2011.0;1.0;CNE
201402;C00542;;0;0;>48;209.66;0.0;0.0;19/02/2014;7.0;1054.33;BT;2010.0;1.0;COEF
201402;C00543;>10;0;0;<24, 48];422.38;0.0;396.12;03/02/2014;11.0;4315.41;BT;2011.0;1.0;CNE
201402;C00544;<=10;0;0;>48;206.53;0.0;0.0;03/02/2014;14.0;6509.04;BT;2011.0;1.0;CNE
201402;C00545;<=10;0;0;<24, 48];491.82;0.0;0.0;04/02/2014;9.0;12786.1;BT;2012.0;1.0;CNE
201402;C00546;;>0;0;<24, 48];123.02;121.25;119.28;21/02/2014;7.0;704.26;BT;2012.0;1.0;CNE
201402;C00547;<=10;0;0;<24, 48];212.63;0.0;0.0;07/02/2014;11.0;1970.24;BT;2011.0;1.0;CNE
201402;C00548;<=10;>0;0;<24, 48];652.91;0.0;0.0;17/02/2014;14.0;19613.4;BT;2013.0;1.0;CNE
201402;C00549;<=10;0;0;<24, 48];778.92;0.0;783.82;03/02/2014;8.0;21334.9;BT;2013.0;1.0;COEF
201402;C00550;<=10;0;0;>48;658.18;1066.89;1066.89;28/02/2014;8.0;39712.7;BT;2012.0;1.0;CNE
201402;C00551;>10;0;0;<24, 48];261.88;264.79;134.99;07/02/2014;9.0;16521.5;BT;2012.0;1.0;CNE
201402;C00552;<=10;0;0;<24, 48];246.39;0.0;0.0;05/02/2014;9.0;17864.1;BT;2013.0;1.0;CNE
201402;C00553;;0;0;<24, 48];257.35;256.95;257.11;06/02/2014;10.0;3606.13;BT;2012.0;1.0;COEF
201402;C00554;<=10;>0;0;<=24;812.93;0.0;0.0;26/02/2014;16.0;6147.68;BT;2013.0;0.0;CNE
201402;C00556;<=10;0;0;<24, 48];2737.88;0.0;0.0;21/02/2014;11.0;36445.9;BT;2013.0;0.0;CNE
201402;C00557;<=10;0;0;<=24;92.55;0.0;250.88;11/02/2014;15.0;2568.3;BT;2013.0;1.0;CNE
201402;C00559;>10;0;0;>48;305.03;0.0;509.28;03/02/2014;15.0;13118.5;BT;2012.0;1.0;CNE
201402;C00561;>10;0;0;<24, 48];258.37;254.51;72.35;06/02/2014;15.0;2308.26;BT;2011.0;1.0;CNE
